tracking_id,order_date,delivery_date,carrier,origin_warehouse,destination_city,weight_kg,distance_km,status,vehicle_type,shipping_cost_eur,customer_name,phone,lat,lon,lead_time_days,co2_kg,risk_level
FR-401411,2025-07-22,2025-07-31,XPO Logistics,Marseille Port Depot,Toulon,4896.0,1159.3,Retourné,gros_camion,580.31,abbd60b0df7fec89,9ddc3b8e33d7f117,43.15853,5.92044,9.0,1191.9459,AUCUN
FR-319188,2025-07-12,,FedEx,Paris-CDG Hub,Nantes,33.7,353.7,En attente,fourgonnette,14.76,2e49ed8efc869923,200ae2205621edbe,47.15186,-1.6625,,0.9536,AUCUN
FR-172204,2025-07-25,2025-08-03,Chronopost,Paris-CDG Hub,Nantes,84.7,401.0,Livré,avion,232.37,b3ede2357f536e0a,3cfcda746718cea6,47.18293,-1.52137,9.0,32.2665,FAIBLE
FR-765442,2025-07-30,2025-08-05,Chronopost,Paris-CDG Hub,Marseille,3569.3,617.7,Livré,gros_camion,445.63,d21c62bed959dcf6,bb6e5705648cc687,43.30582,5.35791,6.0,462.9989,FAIBLE
FR-717752,2025-07-29,2025-08-06,DHL,Paris-CDG Hub,Reims,255.6,963.4,Retourné,petit_camion,107.31,ff07dd0896d16f31,213e97fbb930b5e8,49.21577,3.25235,8.0,29.5494,AUCUN
FR-914746,2025-07-12,2025-07-24,GLS,Lyon Distribution Center,Orléans,5116.6,57.1,Livré,train,249.56,d23122a5cb6fdbb4,14ea5c27e14e63ad,47.89897,1.87702,12.0,8.1804,FAIBLE
FR-919444,2025-07-02,2025-07-15,Unknown,Bordeaux Logistics Park,Mulhouse,2.2,96.1,Retardé,avion,151.84,4761f7fa3a69433b,72e4a351961280a3,47.80077,7.33179,13.0,0.2008,ÉLEVÉ
FR-402138,2025-07-21,2025-08-01,DB Schenker,Paris-CDG Hub,Lille,46.7,1046.1,Retardé,fourgonnette,17.6,98c6fa9a1549ec58,667393022d5e4109,50.72257,3.10775,11.0,3.9082,ÉLEVÉ
FR-248395,2025-07-11,2025-07-20,Kuehne+Nagel,Marseille Port Depot,Marseille,10.1,648.6,Retardé,fourgonnette,19.67,144818883fd1fd2e,452a80bfce1df5d6,43.3461,5.35148,9.0,0.5241,ÉLEVÉ
FR-651616,2025-07-22,2025-07-26,DB Schenker,Bordeaux Logistics Park,Strasbourg,2251.6,749.6,Livré,gros_camion,335.37,89b72f42de629ac1,be040fb428a57cb3,48.5361,7.71902,4.0,354.4379,AUCUN
FR-169672,2025-07-07,2025-07-14,Kuehne+Nagel,Bordeaux Logistics Park,Amiens,18.1,899.7,Livré,fourgonnette,16.55,4f34261f7c38ba0c,7fe56e1725f06350,49.88608,2.42075,7.0,1.3028,FAIBLE
FR-920845,2025-07-04,2025-07-07,UPS,Lyon Distribution Center,Rennes,390.7,1037.5,Livré,petit_camion,163.29,9f825829469aca3d,217755971f99dd83,48.09818,-1.67757,3.0,48.6422,AUCUN
FR-967838,2025-07-25,2025-07-26,GLS,Paris-CDG Hub,Marseille,44.0,637.4,Retardé,fourgonnette,21.76,2debffb0c60c520e,6b3ec22040fb347e,43.31641,5.35719,1.0,2.2436,ÉLEVÉ
FR-937007,2025-07-15,2025-07-28,Unknown,Marseille Port Depot,Bordeaux,,1110.1,Livré,gros_camion,427.45,4d783fa3092cb304,14a1c26a6401c59c,44.84752,-0.52801,13.0,0.0,FAIBLE
FR-462355,2025-07-15,2025-07-27,Kuehne+Nagel,Bordeaux Logistics Park,Rennes,31.1,378.7,Livré,fourgonnette,8.82,dc995e4ea96bebf0,8dad00b672d58f06,48.06208,-1.73624,12.0,0.9422,FAIBLE
FR-861262,2025-07-06,2025-07-14,Chronopost,Lyon Distribution Center,Auxerre,1603.1,382.2,Retourné,gros_camion,312.94,d23122a5cb6fdbb4,372a542f3e4ccae9,47.78571,3.56251,8.0,128.668,AUCUN
FR-122228,2025-07-20,,DHL,Bordeaux Logistics Park,Paris,143.4,1089.9,En attente,avion,315.81,c0fdb3ce997f47fa,0190c1c2e59a61d0,48.85469,2.31363,,148.4771,AUCUN
FR-692337,2025-07-07,2025-07-13,FedEx,Marseille Port Depot,Strasbourg,4654.6,245.0,Livré,gros_camion,487.83,d23122a5cb6fdbb4,ac8f9381abb0de6b,48.54459,7.75665,6.0,239.4792,FAIBLE
FR-621998,2025-07-24,2025-08-06,Kuehne+Nagel,Paris-CDG Hub,Lille,5.6,1155.2,Livré,fourgonnette,22.37,46b06486d10dd744,b90b00a3b1d3f87c,50.62913,3.11351,13.0,0.5175,FAIBLE
FR-888447,2025-07-27,2025-08-02,GLS,Bordeaux Logistics Park,Amiens,44.4,460.2,Retourné,fourgonnette,18.1,0b9d5daff036d6da,45772724ce50406d,49.89447,2.22177,6.0,1.6346,AUCUN
FR-688843,2025-07-13,2025-07-17,UPS,Bordeaux Logistics Park,Poitiers,2395.7,607.3,Livré,gros_camion,399.35,a7343d238975093d,ae0f13d13a4e16d9,46.5877,0.34641,4.0,305.5308,AUCUN
FR-934212,2025-07-19,,DB Schenker,Paris-CDG Hub,Bordeaux,4474.9,108.5,En attente,gros_camion,443.32,7334ee7ff8765e16,f760428ede9f0572,44.82725,-0.50801,,101.9606,AUCUN
FR-615631,2025-07-13,2025-07-22,DHL,Lyon Distribution Center,Dijon,585.0,662.9,Retourné,train,278.33,75a44226210eb23d,4910029345856a26,47.36012,4.94442,9.0,10.8583,AUCUN
FR-833307,2025-07-10,2025-07-22,Unknown,Paris-CDG Hub,Tours,3965.5,1162.1,Retourné,gros_camion,611.19,b8ed8df564cec2ef,3f2492b189e72a29,47.38742,0.69198,12.0,967.7446,AUCUN
FR-633660,2025-07-25,2025-07-31,Chronopost,Paris-CDG Hub,Paris,3825.6,538.9,Retardé,gros_camion,417.21,ccd16f4072984dcc,b722915e06ff80a3,48.84229,2.36054,6.0,432.9393,ÉLEVÉ
FR-958099,2025-07-14,2025-07-19,Unknown,Lyon Distribution Center,Lyon,2606.7,1051.3,Livré,gros_camion,433.92,1e3f6890d2ddffa6,093bdc1e3bc82871,45.82917,4.84122,5.0,575.489,AUCUN
FR-891599,2025-07-08,,DHL,Lyon Distribution Center,Vannes,98.2,774.9,En attente,petit_camion,96.15,577bd3cc79f49864,34f504c00208fce4,47.61077,-2.74334,,9.1314,AUCUN
FR-301123,2025-07-29,,Kuehne+Nagel,Paris-CDG Hub,Metz,410.0,488.8,En transit,petit_camion,92.85,649f91ae50effe2e,3dd10bedad09a247,49.08281,6.27442,,24.049,MOYEN
FR-744821,2025-07-12,,GLS,Paris-CDG Hub,Marseille,3578.7,291.2,En transit,gros_camion,347.04,6e21cb30cd3271a9,1832e05ffc85ad8b,43.33896,5.30607,,218.8447,MOYEN
FR-931599,2025-07-20,2025-07-27,DB Schenker,Paris-CDG Hub,Strasbourg,177.0,1129.4,Retardé,avion,399.93,6ab1a44406435c4c,b60f491d3b921876,48.59891,7.71963,7.0,189.9086,ÉLEVÉ
FR-812345,2025-07-22,2025-07-30,DHL,Lyon Distribution Center,Nantes,2816.6,454.1,Retourné,gros_camion,382.83,4937b40c2b9fb3af,6c65af2eba32aa5b,47.09663,-1.51939,8.0,268.5938,AUCUN
FR-576040,2025-07-19,2025-07-25,DB Schenker,Marseille Port Depot,Nice,2166.8,122.7,Livré,gros_camion,354.77,45466476afe9982a,1077f323a035d18d,43.69838,7.25602,6.0,55.8319,FAIBLE
FR-161562,2025-07-26,,UPS,Paris-CDG Hub,Rennes,4793.1,491.4,En transit,train,289.28,bebe00cf88981ebb,a4d36a893738cadb,48.01994,-1.72251,,65.9492,MOYEN
FR-929716,2025-07-05,2025-07-15,UPS,Paris-CDG Hub,Rouen,43.6,1198.7,Livré,fourgonnette,21.2,e05e06b51a7aca3c,95008562be37b462,49.46051,1.15379,10.0,4.1811,FAIBLE
FR-442059,2025-07-16,2025-07-17,Chronopost,Marseille Port Depot,Metz,268.6,410.0,Livré,petit_camion,84.79,2c7e84ab9c91b547,879751e2a6f1b4d2,49.01981,6.14196,1.0,13.2151,AUCUN
FR-152635,2025-07-19,2025-08-01,DHL,Paris-CDG Hub,Nantes,239.5,1061.7,Retardé,avion,587.39,076d9a82acb00f0c,07814640f0a70a79,47.22278,-1.42823,13.0,241.5633,ÉLEVÉ
FR-255260,2025-07-08,2025-07-10,FedEx,Paris-CDG Hub,Lille,1746.0,820.9,Livré,gros_camion,345.84,649f91ae50effe2e,a2ee16c30aa17d68,50.64189,3.01244,2.0,300.9912,AUCUN
FR-478355,2025-07-10,2025-07-19,DHL,Paris-CDG Hub,Dijon,3153.5,877.1,Retardé,gros_camion,448.29,94f32f590e70c04a,7e737a9150f116d0,47.30451,5.03137,9.0,580.8463,ÉLEVÉ
FR-940597,2025-07-11,2025-07-16,FedEx,Lyon Distribution Center,Brest,99.0,238.3,Retardé,avion,188.67,286f327fca2fc8f0,bce2f7e5e6130778,48.41694,-4.44319,5.0,22.4121,ÉLEVÉ
FR-497751,2025-07-04,2025-07-09,Chronopost,Bordeaux Logistics Park,Marseille,59.0,692.6,Livré,avion,348.19,7334ee7ff8765e16,b64e0f2e4348cd0f,43.21538,5.31465,5.0,38.8202,AUCUN
FR-699608,2025-07-06,2025-07-09,Kuehne+Nagel,Lyon Distribution Center,Rennes,609.7,19.9,Livré,petit_camion,92.27,ae8ce543547ae3d4,0a0ae83e69155958,48.17682,-1.62687,3.0,1.456,AUCUN
FR-636364,2025-07-08,2025-07-19,DHL,Paris-CDG Hub,Nantes,680.0,872.6,Retardé,petit_camion,186.24,abb3d464b81216db,4e15bd59791b633f,47.26534,-1.61476,11.0,71.2042,ÉLEVÉ
FR-746004,2025-07-01,2025-07-10,FedEx,Marseille Port Depot,Aix-en-Provence,15.1,1067.0,Livré,fourgonnette,21.72,80c6e1b004c4d98c,629edd6293510e65,43.55835,5.39696,9.0,1.2889,FAIBLE
FR-206242,2025-07-03,2025-07-05,Unknown,Bordeaux Logistics Park,Nantes,1273.2,696.5,Livré,gros_camion,276.42,4761f7fa3a69433b,a8792fe0e3dd0015,47.26565,-1.54676,2.0,186.2246,AUCUN
FR-612552,2025-07-02,2025-07-15,XPO Logistics,Paris-CDG Hub,Strasbourg,4126.4,825.7,Livré,train,367.95,f057aa1333d44acb,92747e3525443f4e,48.61441,7.79297,13.0,95.4007,FAIBLE
FR-941676,2025-07-29,,FedEx,Marseille Port Depot,Rennes,75.5,386.8,En transit,avion,293.56,7334ee7ff8765e16,6eae7394525eb15e,48.1765,-1.7124,,27.7432,MOYEN
FR-203021,2025-07-08,,DHL,Paris-CDG Hub,Vannes,67.5,1116.1,En attente,avion,259.21,b1a521ada32f8bf9,c4b8405bf100ed99,47.61412,-2.70544,,71.5699,AUCUN
FR-937056,2025-07-29,2025-08-01,DHL,Lyon Distribution Center,Nice,558.6,503.2,Retardé,petit_camion,138.57,ae8ce543547ae3d4,85563d873e213b7d,43.74714,7.32602,3.0,33.7305,ÉLEVÉ
FR-480355,2025-07-07,2025-07-13,DHL,Paris-CDG Hub,Paris,75.1,446.4,Livré,petit_camion,63.21,867749e4b7692143,490c8f7df58921e0,48.84982,2.39082,6.0,4.023,FAIBLE
FR-543697,2025-07-28,2025-08-03,GLS,Paris-CDG Hub,Marseille,35.5,560.6,Livré,fourgonnette,19.0,80c6e1b004c4d98c,dacf60d1212f678b,43.30815,5.3339,6.0,1.5921,FAIBLE
FR-769242,2025-07-19,,Unknown,Lyon Distribution Center,Marseille,23.4,723.3,En transit,fourgonnette,10.73,4937b40c2b9fb3af,c1557b46c109ea86,43.43192,5.41019,,1.354,MOYEN
FR-962552,2025-07-29,2025-08-02,GLS,Bordeaux Logistics Park,Nice,35.8,794.7,Retourné,fourgonnette,18.22,076d9a82acb00f0c,63c98e6401b8c3f0,43.80363,7.26374,4.0,2.276,AUCUN
FR-783524,2025-07-26,2025-07-29,FedEx,Marseille Port Depot,Le Mans,130.0,552.0,Livré,avion,233.03,964fb47ecc48fb44,ab9afa781e2df5b9,48.00615,0.25874,3.0,68.172,AUCUN
FR-624154,2025-07-19,2025-07-23,UPS,Paris-CDG Hub,Bayonne,50.5,1124.9,Livré,petit_camion,72.57,98c6fa9a1549ec58,5d8f4cce56c05531,43.43246,-1.41818,4.0,6.8169,AUCUN
FR-351227,2025-07-30,2025-08-02,Unknown,Bordeaux Logistics Park,Nantes,5.6,523.5,Livré,fourgonnette,9.56,bcda6b0629bed55e,eef69682a9189219,47.15267,-1.64223,3.0,0.2345,AUCUN
FR-118402,2025-07-30,,Chronopost,Bordeaux Logistics Park,Nantes,3601.0,255.4,En attente,train,292.84,6ab1a44406435c4c,03d985fb4db30619,47.09525,-1.59368,,25.7515,AUCUN
FR-154796,2025-07-03,2025-07-16,Kuehne+Nagel,Marseille Port Depot,Strasbourg,4.4,370.8,Livré,avion,245.78,64be089ea6398de1,35853a0301a6a240,48.61325,7.76895,13.0,1.5499,FAIBLE
FR-468350,2025-07-16,2025-07-28,Unknown,Marseille Port Depot,Bordeaux,1952.9,421.5,Livré,train,211.69,ba4df4a50d5ef322,5c4804a2c8e8a6f7,44.88926,-0.65868,12.0,23.0481,FAIBLE
FR-385916,2025-07-18,2025-07-22,Unknown,Lyon Distribution Center,Nantes,2720.4,664.1,Livré,gros_camion,463.02,b4b018a4be786430,bacc160a19020422,47.21901,-1.61343,4.0,379.3897,AUCUN
FR-648723,2025-07-13,2025-07-20,FedEx,Bordeaux Logistics Park,Nantes,221.3,696.7,Livré,avion,358.6,176085ab92f665ad,ac0fa50c0934d6f2,47.2632,-1.58351,7.0,146.4707,FAIBLE
FR-148591,2025-07-11,2025-07-14,GLS,Paris-CDG Hub,Rouen,233.6,819.9,Livré,petit_camion,83.39,2bfcfe607c0a5f31,a86a725d83506a69,49.38599,1.04327,3.0,22.9834,AUCUN
FR-475665,2025-07-27,2025-07-28,Kuehne+Nagel,Lyon Distribution Center,Le Havre,244.4,54.4,Retardé,avion,321.93,46b06486d10dd744,f7aab8a9330f8c9e,49.59232,0.1498,1.0,12.6306,ÉLEVÉ
FR-469552,2025-07-17,2025-07-29,GLS,Marseille Port Depot,Grenoble,4790.9,85.3,Livré,gros_camion,419.08,cca89aaad52adbdd,ce21daa4e8ae36d5,45.17038,5.76159,12.0,85.8194,FAIBLE
FR-956899,2025-07-29,2025-08-11,Unknown,Paris-CDG Hub,Perpignan,4.7,318.5,Livré,fourgonnette,6.29,c8796666bc9acaab,4df1766dd4f6693d,42.64279,2.92685,13.0,0.1198,FAIBLE
FR-360186,2025-07-27,2025-08-06,Chronopost,Paris-CDG Hub,Lille,35.1,827.4,Livré,avion,364.81,abbd60b0df7fec89,b3cf4b6cba42804d,50.58519,3.00632,10.0,27.5897,FAIBLE
FR-465208,2025-07-30,,DB Schenker,Bordeaux Logistics Park,Nice,6174.0,316.3,En transit,train,339.14,2e49ed8efc869923,8fc594eeb41c6784,43.58677,7.28974,,54.6794,MOYEN
FR-274981,2025-07-22,2025-08-01,UPS,Marseille Port Depot,Metz,4918.7,550.8,Retardé,train,348.04,f057aa1333d44acb,525e8244fa09dff1,49.09242,6.23185,10.0,75.8582,ÉLEVÉ
FR-212105,2025-07-25,2025-07-30,GLS,Paris-CDG Hub,Lille,3040.6,72.8,Retourné,gros_camion,328.87,0a09e9b5dbb0d8ab,9d96c0ce2c886708,50.5981,3.09889,5.0,46.4847,AUCUN
FR-316651,2025-07-27,2025-08-05,Unknown,Paris-CDG Hub,Bordeaux,5320.8,400.0,Livré,train,350.91,bebe00cf88981ebb,7a0b7f3e0a076ce2,44.83713,-0.59634,9.0,59.593,FAIBLE
FR-739120,2025-07-20,2025-07-31,DHL,Paris-CDG Hub,Angers,83.5,346.2,Livré,avion,273.77,ba12f74cff0e9464,df717d15e885121d,47.46545,-0.57259,11.0,27.4623,FAIBLE
FR-455887,2025-07-19,2025-07-25,UPS,Lyon Distribution Center,Toulouse,111.4,707.2,Livré,avion,424.02,64be089ea6398de1,ef00f844e46fafbe,43.66756,1.46105,6.0,74.843,FAIBLE
FR-871469,2025-07-25,,FedEx,Paris-CDG Hub,Nantes,6067.3,926.8,En attente,train,397.03,867749e4b7692143,c01e66eb1ee7b4d9,47.17514,-1.49807,,157.4489,AUCUN
FR-309304,2025-07-16,,Kuehne+Nagel,Marseille Port Depot,Montpellier,303.6,138.3,En attente,petit_camion,76.01,dc995e4ea96bebf0,d91b35a49b69552a,43.55749,4.00867,,5.0385,AUCUN
FR-354084,2025-07-27,,XPO Logistics,Paris-CDG Hub,Paris,581.5,146.2,En transit,petit_camion,102.23,6e21cb30cd3271a9,89a176720d8e7d40,48.82907,2.37768,,10.2018,MOYEN
FR-929347,2025-07-06,,Kuehne+Nagel,Paris-CDG Hub,Lyon,410.7,457.8,En transit,petit_camion,103.47,97c134953eabb671,d51319927a9a9540,45.7078,4.86386,,22.5622,MOYEN
FR-832790,2025-07-28,2025-08-05,DHL,Paris-CDG Hub,Marseille,701.2,360.7,Livré,petit_camion,107.62,dabcb1d63f05e568,001210daf86eb48b,43.26599,5.31526,8.0,30.3507,FAIBLE
FR-935358,2025-07-28,2025-08-02,DB Schenker,Paris-CDG Hub,Bordeaux,73.1,696.9,Livré,avion,207.32,b4b018a4be786430,944d47bd8ab9faaa,44.90826,-0.60357,5.0,48.3962,AUCUN
FR-380064,2025-07-25,2025-07-29,FedEx,Bordeaux Logistics Park,La Rochelle,139.9,461.6,Retourné,avion,319.91,2210da77fef00168,aa45ca02d026ae58,46.1481,-1.13636,4.0,61.3489,AUCUN
FR-489666,2025-07-15,2025-07-24,UPS,Marseille Port Depot,Nantes,2022.5,547.7,Livré,train,280.43,ff07dd0896d16f31,83dcc8ff5d043d49,47.28075,-1.5102,9.0,31.0163,FAIBLE
FR-110638,2025-07-05,2025-07-10,DHL,Paris-CDG Hub,Toulon,6522.5,862.2,Livré,train,359.03,ae8ce543547ae3d4,b20b91ece65aaae5,43.11277,5.91813,5.0,157.4636,AUCUN
FR-745687,2025-07-30,2025-08-11,GLS,Paris-CDG Hub,Paris,3238.2,737.7,Livré,train,320.81,867749e4b7692143,07fd23985b984ad1,48.8861,2.47922,12.0,66.887,FAIBLE
FR-624324,2025-07-29,2025-08-01,UPS,Marseille Port Depot,Paris,65.2,580.5,Retardé,petit_camion,81.71,93141cbfc2990e76,779ece2c27a390d6,48.83077,2.30104,3.0,4.5418,ÉLEVÉ
FR-124918,2025-07-10,2025-07-23,Unknown,Paris-CDG Hub,Calais,2740.0,1041.7,Livré,train,349.0,57305694cae2b1d0,4b01b1a3266a3c4c,50.91554,1.85387,13.0,79.9192,FAIBLE
FR-573818,2025-07-16,2025-07-17,GLS,Marseille Port Depot,Paris,3515.8,997.7,Livré,gros_camion,443.0,d23122a5cb6fdbb4,21090e45e99563dd,48.86929,2.26255,1.0,736.6199,AUCUN
FR-481784,2025-07-25,2025-07-29,GLS,Marseille Port Depot,Rennes,6227.1,542.3,Retardé,train,385.83,6dd72298f13e566b,d3184fea2a5ddf54,48.15785,-1.56327,4.0,94.5548,ÉLEVÉ
FR-360705,2025-07-10,2025-07-13,FedEx,Bordeaux Logistics Park,Bordeaux,43.5,798.9,Livré,avion,355.43,a411faa4604af305,9f6c3ad8d0393056,44.87189,-0.53107,3.0,33.0145,AUCUN
FR-983706,2025-07-29,2025-08-03,Kuehne+Nagel,Marseille Port Depot,Bayonne,211.7,434.1,Retardé,avion,428.27,076d9a82acb00f0c,afefa1f3426496ab,43.49351,-1.47986,5.0,87.304,ÉLEVÉ
FR-364491,2025-07-15,2025-07-27,Unknown,Lyon Distribution Center,Perpignan,38.2,188.3,Livré,fourgonnette,13.82,75a44226210eb23d,284c5bc28bcd8a20,42.55346,2.89007,12.0,0.5754,FAIBLE
FR-420739,2025-07-27,2025-08-07,Kuehne+Nagel,Bordeaux Logistics Park,Nice,1554.6,830.0,Livré,gros_camion,380.2,3714a4bb9c0df2e3,515aef777a8b4493,43.72753,7.22774,11.0,270.9668,FAIBLE
FR-495252,2025-07-07,2025-07-20,Chronopost,Bordeaux Logistics Park,Nantes,5904.4,921.3,Livré,train,331.91,4539984fb9bfe688,3abd8bba46d7754a,47.21363,-1.60918,13.0,152.3123,FAIBLE
FR-276282,2025-07-01,2025-07-09,Kuehne+Nagel,Paris-CDG Hub,Marseille,701.8,669.4,Livré,petit_camion,158.21,75a44226210eb23d,abe7883983af209f,43.33523,5.37876,8.0,56.3742,FAIBLE
FR-280786,2025-07-18,2025-07-28,FedEx,Lyon Distribution Center,Marseille,,1108.7,Retardé,avion,484.95,b5eaeda6f050b47c,01195a57875f2c1e,43.35732,5.25017,10.0,0.0,ÉLEVÉ
FR-191080,2025-07-27,2025-08-01,UPS,Bordeaux Logistics Park,Limoges,98.1,493.9,Livré,avion,306.01,be6b5843204f29e6,ec6e667291f2aad5,45.88556,1.2876,5.0,46.029,AUCUN
FR-967415,2025-07-11,2025-07-17,GLS,Lyon Distribution Center,Toulon,1366.4,1163.5,Livré,train,353.19,89b72f42de629ac1,d21ea84d50fd99c6,43.13156,5.89398,6.0,44.5146,FAIBLE
FR-476924,2025-07-09,2025-07-18,Kuehne+Nagel,Bordeaux Logistics Park,Caen,15.0,104.2,Livré,fourgonnette,11.18,4539984fb9bfe688,402d60a733d6f974,49.13884,-0.4304,9.0,0.125,FAIBLE
FR-169000,2025-07-20,2025-07-23,DHL,Bordeaux Logistics Park,Lyon,653.5,174.1,Livré,petit_camion,132.84,588860b1c06a5a7a,6ab380cff314e390,45.78609,4.80258,3.0,13.6529,AUCUN
FR-873164,2025-07-27,2025-08-01,DHL,Bordeaux Logistics Park,Bordeaux,541.5,507.9,Livré,petit_camion,138.51,6b16b395ec3a9551,b427fd9de49aab23,44.78296,-0.5381,5.0,33.0033,AUCUN
FR-305459,2025-07-09,2025-07-14,DHL,Paris-CDG Hub,Lyon,6192.7,618.7,Livré,train,377.43,420ccf90b5c7ed29,a19e5a85099eb342,45.68779,4.87141,5.0,107.2799,AUCUN
FR-159622,2025-07-08,2025-07-18,XPO Logistics,Paris-CDG Hub,Nice,73.0,972.7,Livré,avion,392.18,ba12f74cff0e9464,9ba45f696ecd4d3c,43.70016,7.41109,10.0,67.4567,FAIBLE
FR-978383,2025-07-07,2025-07-19,Kuehne+Nagel,Paris-CDG Hub,Quimper,,452.0,Retardé,train,297.27,57305694cae2b1d0,d8e77c4808f202d2,48.02005,-4.15125,12.0,0.0,ÉLEVÉ
FR-125938,2025-07-29,2025-08-09,Unknown,Paris-CDG Hub,Paris,4496.2,1034.2,Retourné,train,393.56,6dcb5f2757af7881,fe655145c5767c14,48.83348,2.37277,11.0,130.1992,AUCUN
FR-870644,2025-07-07,2025-07-08,FedEx,Bordeaux Logistics Park,Nantes,512.3,457.9,Retardé,train,205.63,588860b1c06a5a7a,d62a6bbe6d9e40ed,47.25318,-1.40939,1.0,6.5683,ÉLEVÉ
FR-427252,2025-07-18,2025-07-31,FedEx,Bordeaux Logistics Park,Tours,6640.3,727.8,Livré,train,363.52,b8ed8df564cec2ef,4ab55b177a2da167,47.32224,0.62369,13.0,135.3187,FAIBLE
FR-162780,2025-07-29,2025-07-31,DHL,Paris-CDG Hub,Bordeaux,133.4,650.0,Retourné,avion,293.83,232c9d11c882ea2c,e6341b42d9c6acb8,44.81589,-0.60611,2.0,82.3745,AUCUN
FR-620616,2025-07-17,2025-07-24,DHL,Paris-CDG Hub,Strasbourg,2007.3,791.5,Livré,gros_camion,456.61,176085ab92f665ad,b747efefe4963a45,48.55335,7.84563,7.0,333.6434,FAIBLE
FR-451136,2025-07-05,,Kuehne+Nagel,Paris-CDG Hub,Bordeaux,2196.2,385.5,En transit,gros_camion,296.41,dabcb1d63f05e568,d65032392765c613,44.8471,-0.52617,,177.7934,MOYEN
FR-705409,2025-07-24,2025-08-01,FedEx,Paris-CDG Hub,Lyon,1321.0,1074.4,Livré,train,346.74,309f7e2638c05965,325b01a225edd752,45.83019,4.77911,8.0,39.7399,FAIBLE
FR-155479,2025-07-23,2025-07-28,Unknown,Paris-CDG Hub,Amiens,215.3,16.5,Livré,avion,236.39,ba12f74cff0e9464,912861ebf200b143,49.92275,2.31847,5.0,3.3748,AUCUN
FR-618490,2025-07-06,,Chronopost,Bordeaux Logistics Park,Toulon,2955.3,165.3,En transit,gros_camion,338.07,a9bc7e3c6079a06c,26dffce9e5848534,43.0322,5.92639,,102.5873,MOYEN
FR-154225,2025-07-02,,DB Schenker,Marseille Port Depot,Metz,13.3,1055.7,En attente,fourgonnette,11.66,2e49ed8efc869923,7f2811650f654263,49.15219,6.17222,,1.1233,AUCUN
FR-969559,2025-07-17,,DHL,Bordeaux Logistics Park,Ajaccio,16.8,709.5,En transit,fourgonnette,19.39,ba12f74cff0e9464,2b005cb10628b26b,41.99093,8.72271,,0.9536,MOYEN
FR-896657,2025-07-21,2025-08-03,FedEx,Lyon Distribution Center,Vannes,3578.9,1174.6,Retardé,gros_camion,524.74,abbd60b0df7fec89,5c5918d2e90c999c,47.63345,-2.75693,13.0,882.7929,ÉLEVÉ
FR-703291,2025-07-12,2025-07-19,UPS,Bordeaux Logistics Park,Paris,,455.7,Retardé,train,282.34,6dcb5f2757af7881,c926a8a026383e7c,48.80838,2.33069,7.0,0.0,ÉLEVÉ
FR-910421,2025-07-26,,UPS,Marseille Port Depot,Clermont-Ferrand,106.4,110.6,En transit,avion,268.96,57305694cae2b1d0,21b45d8da979e8cc,45.79929,3.08707,,11.1794,MOYEN
FR-789608,2025-07-24,2025-08-03,DHL,Bordeaux Logistics Park,Quimper,240.6,1082.8,Retardé,avion,439.17,ac1dabffaec6f025,f7251e80e85f9789,48.04308,-4.04108,10.0,247.4956,ÉLEVÉ
FR-631885,2025-07-22,2025-08-01,Kuehne+Nagel,Paris-CDG Hub,Lille,115.2,354.2,Livré,avion,357.99,dabcb1d63f05e568,7c9e58b2f26ee3dd,50.62992,3.06511,10.0,38.7636,FAIBLE
FR-975584,2025-07-15,2025-07-19,UPS,Marseille Port Depot,Valence,6964.1,681.5,Livré,train,375.83,75a44226210eb23d,196e5da1bdee4b57,44.87812,4.93575,4.0,132.889,AUCUN
FR-897124,2025-07-06,2025-07-14,DHL,Marseille Port Depot,Lyon,4254.0,77.8,Livré,gros_camion,376.1,d1d9c071e6672d29,228d2af9eaf36a57,45.82047,4.86978,8.0,69.5019,FAIBLE
FR-911527,2025-07-05,2025-07-17,XPO Logistics,Lyon Distribution Center,Lyon,3583.7,1046.1,Livré,gros_camion,562.4,213616dfc61bfad5,d7ace717e5d5fba1,45.73145,4.804,12.0,787.2708,FAIBLE
FR-117413,2025-07-19,2025-07-25,UPS,Marseille Port Depot,Toulon,308.6,559.6,Livré,petit_camion,100.26,a411faa4604af305,151f6be49dc0a641,43.08585,6.00188,6.0,20.7231,FAIBLE
FR-994287,2025-07-24,,UPS,Marseille Port Depot,Lyon,201.0,523.8,En transit,avion,427.12,232c9d11c882ea2c,dc2aba9500e3007c,45.79312,4.86151,,100.0196,MOYEN
FR-441396,2025-07-06,2025-07-18,Unknown,Paris-CDG Hub,Lyon,3699.7,56.8,Livré,gros_camion,388.66,d1d9c071e6672d29,67a95c2abfb577ab,45.77308,4.79694,12.0,44.13,FAIBLE
FR-973272,2025-07-20,2025-07-30,UPS,Bordeaux Logistics Park,Le Havre,3222.6,151.9,Retardé,gros_camion,304.01,232c9d11c882ea2c,7efd944b87854283,49.55328,0.09727,10.0,102.7977,ÉLEVÉ
FR-747122,2025-07-21,2025-07-25,DHL,Paris-CDG Hub,Lyon,3388.3,538.2,Livré,gros_camion,386.23,9f825829469aca3d,ed1d59158425cce5,45.74895,4.80413,4.0,382.9524,AUCUN
